match_id,puuid,placement,total_damage_to_players,time_eliminated,gold_left,last_round,level,augments,TFT11_Arcanist_style,TFT11_Behemoth_style,TFT11_Dryad_style,TFT11_Exalted_style,TFT11_Fated_style,TFT11_Ghostly_style,TFT11_Heavenly_style,TFT11_Mythic_style,TFT11_Sniper_style,TFT11_Umbral_style,TFT11_Warden_style,TFT11_Ahri_tier,TFT11_Ahri_rarity,TFT11_Ahri_value,TFT11_Shen_tier,TFT11_Shen_rarity,TFT11_Shen_value,TFT11_Neeko_tier,TFT11_Neeko_rarity,TFT11_Neeko_value,TFT11_Illaoi_tier,TFT11_Illaoi_rarity,TFT11_Illaoi_value,TFT11_Thresh_tier,TFT11_Thresh_rarity,TFT11_Thresh_value,TFT11_Aphelios_tier,TFT11_Aphelios_rarity,TFT11_Aphelios_value,TFT11_Syndra_tier,TFT11_Syndra_rarity,TFT11_Syndra_value,TFT11_Ornn_tier,TFT11_Ornn_rarity,TFT11_Ornn_value,TFT11_Sett_tier,TFT11_Sett_rarity,TFT11_Sett_value,TFT11_Bruiser_style,TFT11_Duelist_style,TFT11_Invoker_style,TFT11_Storyweaver_style,TFT11_Darius_tier,TFT11_Darius_rarity,TFT11_Darius_value,TFT11_Yorick_tier,TFT11_Yorick_rarity,TFT11_Yorick_value,TFT11_TahmKench_tier,TFT11_TahmKench_rarity,TFT11_TahmKench_value,TFT11_Alune_tier,TFT11_Alune_rarity,TFT11_Alune_value,TFT11_Sylas_tier,TFT11_Sylas_rarity,TFT11_Sylas_value,TFT11_Lillia_tier,TFT11_Lillia_rarity,TFT11_Lillia_value,TFT11_Nautilus_tier,TFT11_Nautilus_rarity,TFT11_Nautilus_value,TFT11_Irelia_tier,TFT11_Irelia_rarity,TFT11_Irelia_value,TFT11_Altruist_style,TFT11_Dragonlord_style,TFT11_Fortune_style,TFT11_InkShadow_style,TFT11_FortuneYord_tier,TFT11_FortuneYord_rarity,TFT11_FortuneYord_value,TFT11_RekSai_tier,TFT11_RekSai_rarity,TFT11_RekSai_value,TFT11_Janna_tier,TFT11_Janna_rarity,TFT11_Janna_value,TFT11_Riven_tier,TFT11_Riven_rarity,TFT11_Riven_value,TFT11_Aatrox_tier,TFT11_Aatrox_rarity,TFT11_Aatrox_value,TFT11_Galio_tier,TFT11_Galio_rarity,TFT11_Galio_value,TFT11_Lovers_style,TFT11_Trickshot_style,TFT11_Sivir_tier,TFT11_Sivir_rarity,TFT11_Sivir_value,TFT11_Garen_tier,TFT11_Garen_rarity,TFT11_Garen_value,TFT11_Zoe_tier,TFT11_Zoe_rarity,TFT11_Zoe_value,TFT11_Bard_tier,TFT11_Bard_rarity,TFT11_Bard_value,TFT11_Soraka_tier,TFT11_Soraka_rarity,TFT11_Soraka_value,TFT11_LeeSin_tier,TFT11_LeeSin_rarity,TFT11_LeeSin_value,TFT11_Rakan_tier,TFT11_Rakan_rarity,TFT11_Rakan_value,TFT11_Kayle_tier,TFT11_Kayle_rarity,TFT11_Kayle_value,TFT11_Artist_style,TFT11_KogMaw_tier,TFT11_KogMaw_rarity,TFT11_KogMaw_value,TFT11_ChoGath_tier,TFT11_ChoGath_rarity,TFT11_ChoGath_value,TFT11_Annie_tier,TFT11_Annie_rarity,TFT11_Annie_value,TFT11_Hwei_tier,TFT11_Hwei_rarity,TFT11_Hwei_value,TFT11_Azir_tier,TFT11_Azir_rarity,TFT11_Azir_value,TFT11_Porcelain_style,TFT11_Caitlyn_tier,TFT11_Caitlyn_rarity,TFT11_Caitlyn_value,TFT11_Senna_tier,TFT11_Senna_rarity,TFT11_Senna_value,TFT11_Amumu_tier,TFT11_Amumu_rarity,TFT11_Amumu_value,TFT11_Ashe_tier,TFT11_Ashe_rarity,TFT11_Ashe_value,TFT11_Reaper_style,TFT11_Sage_style,TFT11_Zyra_tier,TFT11_Zyra_rarity,TFT11_Zyra_value,TFT11_Morgana_tier,TFT11_Morgana_rarity,TFT11_Morgana_value,TFT11_Kayn_tier,TFT11_Kayn_rarity,TFT11_Kayn_value,TFT11_KhaZix_tier,TFT11_KhaZix_rarity,TFT11_KhaZix_value,TFT11_Kindred_tier,TFT11_Kindred_rarity,TFT11_Kindred_value,TFT11_Yone_tier,TFT11_Yone_rarity,TFT11_Yone_value,TFT11_Great_style,TFT11_WuKong_tier,TFT11_WuKong_rarity,TFT11_WuKong_value,TFT11_Gnar_tier,TFT11_Gnar_rarity,TFT11_Gnar_value,TFT11_SpiritWalker_style,TFT11_Udyr_tier,TFT11_Udyr_rarity,TFT11_Udyr_value,TFT11_Malphite_tier,TFT11_Malphite_rarity,TFT11_Malphite_value,TFT11_Kaisa_tier,TFT11_Kaisa_rarity,TFT11_Kaisa_value,TFT11_Qiyana_tier,TFT11_Qiyana_rarity,TFT11_Qiyana_value,TFT11_Diana_tier,TFT11_Diana_rarity,TFT11_Diana_value,TFT11_Jax_tier,TFT11_Jax_rarity,TFT11_Jax_value,TFT11_Volibear_tier,TFT11_Volibear_rarity,TFT11_Volibear_value,TFT11_Lux_tier,TFT11_Lux_rarity,TFT11_Lux_value,TFT11_Yasuo_tier,TFT11_Yasuo_rarity,TFT11_Yasuo_value,TFT11_Tristana_tier,TFT11_Tristana_rarity,TFT11_Tristana_value,TFT11_Lissandra_tier,TFT11_Lissandra_rarity,TFT11_Lissandra_value,TFT11_Xayah_tier,TFT11_Xayah_rarity,TFT11_Xayah_value,TFT11_Teemo_tier,TFT11_Teemo_rarity,TFT11_Teemo_value
NA1_5016032250,tFD1g0LRYXb5HAqNTbeFAqdv0mr_pMHMsCLWwnM_xWjy9sGprOWxR7k3q8JpkPF5-v0xSPU321ax5w,4,104,1743.2310791015625,1,31,9,"TFT11_Augment_GoldenRemover, TFT9_Augment_ArmyBuilding, TFT11_Augment_GhostlyCrest",0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,18.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NA1_5016032250,6uwwerdLenc_5ixukq8L5N-JBgUuNKCp_5gGiVAEwdnABcrnP3zh4AyRXiM7lLMToT95JGl_tbLezQ,2,154,2135.761474609375,3,38,9,"TFT6_Augment_PandorasItems, TFT9_Augment_Harmacist1, TFT11_Augment_Reinfourcement",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,63.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NA1_5016032250,MhIfKeaNP_kJof4xr0lSz3Lzx88ISuSl3xxkhAqc2TjcQaAdoVShb3S9jMRMNnzxoq3wc2Ds0aV8Jw,1,183,2135.761474609375,2,38,9,"TFT9_Augment_BardPlaybook1, TFT_Augment_BranchingOut, TFT11_Augment_Reinfourcement",1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,18.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,2.0,2.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,63.0,1.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,54.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NA1_5016032250,ihq6EJFHfrSha2o8YRf32RgMsuUrjuJUp6kPGHQou1wyePCwsuOW9qRnUAoqEMsKiXS8PV0pnh53QA,5,70,1733.0960693359375,36,30,7,"TFT_Augment_BranchingOut, TFT9_Augment_BronzeTicket, TFT11_Augment_Reaper",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,2.0,5.0,45.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,54.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NA1_5016053398,MhIfKeaNP_kJof4xr0lSz3Lzx88ISuSl3xxkhAqc2TjcQaAdoVShb3S9jMRMNnzxoq3wc2Ds0aV8Jw,5,125,1963.1829833984375,5,33,10,"TFT6_Augment_ThreesCompany, TFT9_Augment_TonsOfStats, TFT6_Augment_PortableForge",2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,2.0,3.0,27.0,2.0,5.0,45.0,0.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,9.0,2.0,2.0,18.0,2.0,3.0,27.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
NA1_5016053398,ihq6EJFHfrSha2o8YRf32RgMsuUrjuJUp6kPGHQou1wyePCwsuOW9qRnUAoqEMsKiXS8PV0pnh53QA,2,120,2032.568115234375,1,34,10,"TFT9_Augment_BardPlaybook2, TFT7_Augment_BestFriends2, TFT11_Augment_DynamicDuo",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,2.0,7.0,63.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,63.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,2.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,63.0,0.0,0.0,0.0,5.0,2.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NA1_5016053398,a_Ayg56piR5iduwpLLF4FQcRzOk8KNAHGJk4NCLXMa2ZFCVOnWp9PXTfhnbkh4Y3YARQGaN1C55szg,3,113,1973.0426025390625,26,33,10,"TFT9_Augment_PandorasItems2, TFT9_Augment_KnowYourEnemy, TFT9_Augment_CapriciousForge",2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,0.0,2.0,2.0,18.0
NA1_5016053398,IWzN7EewXBIcJ6gVzmtrXoAUB3DSH7p8xMDdYN28XmpwxdDFmTrf930KbL_-S2W-039eGmNJWWKfYg,7,53,1685.29833984375,12,28,9,"TFT10_Augment_LuckyStreak, TFT9_Augment_SupportCache, TFT9_Augment_BigGrabBag",1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,18.0,2.0,3.0,27.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
NA1_5016053398,2j0Kg7pCoTI8ZlPdPusotX_kV13LUJa6cxYPVoMSPoN9CZ8myZOFZ971mFR-yzO17vuBQnHBjvr-Ug,8,59,1628.297119140625,49,27,8,"TFT6_Augment_Traitless2, TFT9_Augment_JeweledLotus, TFT6_Augment_PortableForge",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NA1_5016053398,7rukgEjXUb6n1jRXmQJfxpR-Zf0e5Qv_nRndtO2stmEqauesZcnu5rHBUFvzbFvc7lzrYsE7dkB9xg,4,101,1968.3909912109375,43,33,9,"TFT10_Augment_HeroicGrabBag, TFT11_Augment_Sniper, TFT11_Augment_Reinfourcement",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,9.0,2.0,2.0,18.0,3.0,3.0,81.0,2.0,5.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
NA1_5016053398,DRNJhra56_BrN0sQz5OnVLhF3bQI1CQ29dFjgc84PrZDYaMEidcGU8DH_FGU86J5IgQd6g3d1tCnYQ,6,81,1798.1422119140625,52,30,10,"TFT11_Augment_SniperCrest, TFT11_Augment_FatedCrest, TFT9_Augment_HealingOrbsII",1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,3.0,3.0,81.0,2.0,3.0,27.0,1.0,5.0,15.0,0.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,18.0,0.0,0.0,0.0,5.0,2.0,7.0,63.0,0.0,0.0,0.0,5.0,1.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
